"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:07:28.3265773","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3266394","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3289795","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3294556","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3295078","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3295685","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3303120","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3305137","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3314432","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3316400","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3329395","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3339551","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3344465","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3349338","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3354527","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3394730","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3404476","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3409519","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3410036","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3410679","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3680056","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3689298","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3694167","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3710910","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3711601","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3718572","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3719094","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3729907","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3730478","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3745235","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3750117","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3760113","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3764870","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3780243","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3780846","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3784831","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3792890","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3825216","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3829750","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3834886","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3839929","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3841004","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3841326","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3860269","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3864870","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3865878","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3880832","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3882006","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:28.3889953","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1352, seqnum: 0, connid: 0"
"23:07:28.4015407","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 239, seqnum: 0, connid: 0"
"23:07:28.4060317","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 1430, seqnum: 0, connid: 0"
"23:07:28.4070867","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 1430, seqnum: 0, connid: 0"
"23:07:28.4071817","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 1331, seqnum: 0, connid: 0"
"23:07:28.4075284","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 1430, seqnum: 0, connid: 0"
"23:07:28.4085124","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 1430, seqnum: 0, connid: 0"
"23:07:28.4086231","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 919, seqnum: 0, connid: 0"
"23:07:28.4086588","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 187, seqnum: 0, connid: 0"
"23:07:28.4095071","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 39, seqnum: 0, connid: 0"
"23:07:28.4246349","chrome.exe","8724","TCP Reconnect","www.localhost:51489 -> www.localhost:9229","SUCCESS","Length: 0, seqnum: 0, connid: 0"
"23:07:28.4271727","svchost.exe","2456","UDP Send","c0a8:10::4882:90d9:b9b:ffff:59351 -> 5052:4d53:::domain","SUCCESS","Length: 42, seqnum: 0, connid: 0"
"23:07:28.4290184","chrome.exe","8724","UDP Send","Tetrimino:54386 -> 239.255.255.250:ssdp","SUCCESS","Length: 173, seqnum: 0, connid: 0"
"23:07:28.4294713","chrome.exe","8724","TCP Reconnect","www.localhost:51490 -> www.localhost:9229","SUCCESS","Length: 0, seqnum: 0, connid: 0"
"23:07:28.4302728","svchost.exe","2456","UDP Send","c0a8:10::4882:90d9:b9b:ffff:54745 -> 5052:4d53:::domain","SUCCESS","Length: 45, seqnum: 0, connid: 0"
"23:07:28.4895970","chrome.exe","8724","UDP Receive","Tetrimino:54386 -> 192.168.0.2:44526","SUCCESS","Length: 515, seqnum: 0, connid: 0"
"23:07:28.5441191","chrome.exe","8724","TCP Send","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 39, startime: 3552909, endtime: 3552923, seqnum: 0, connid: 0"
"23:07:28.5781736","svchost.exe","2456","UDP Receive","Tetrimino:59351 -> 5052:4d53:::domain","SUCCESS","Length: 427, seqnum: 0, connid: 0"
"23:07:28.5897461","svchost.exe","2456","UDP Receive","Tetrimino:54745 -> 5052:4d53:::domain","SUCCESS","Length: 433, seqnum: 0, connid: 0"
"23:07:28.8978685","chrome.exe","8724","TCP Send","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 1308, startime: 3552944, endtime: 3552958, seqnum: 0, connid: 0"
"23:07:28.8979172","chrome.exe","8724","TCP Send","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 107, startime: 3552944, endtime: 3552958, seqnum: 0, connid: 0"
"23:07:29.0420743","chrome.exe","8724","TCP Send","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 86, startime: 3552970, endtime: 3552972, seqnum: 0, connid: 0"
"23:07:29.0421109","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 31, seqnum: 0, connid: 0"
"23:07:29.0436442","chrome.exe","8724","TCP Send","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 31, startime: 3552970, endtime: 3552973, seqnum: 0, connid: 0"
"23:07:29.0436630","chrome.exe","8724","TCP Send","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 365, startime: 3552970, endtime: 3552973, seqnum: 0, connid: 0"
"23:07:29.0443154","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:29.0844264","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 240, seqnum: 0, connid: 0"
"23:07:29.0854581","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 491, seqnum: 0, connid: 0"
"23:07:29.0858428","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 270, seqnum: 0, connid: 0"
"23:07:29.0865282","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 84, seqnum: 0, connid: 0"
"23:07:29.0866027","chrome.exe","8724","TCP Receive","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 39, seqnum: 0, connid: 0"
"23:07:29.1240987","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 694, seqnum: 0, connid: 0"
"23:07:29.1321062","chrome.exe","8724","TCP Send","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 86, startime: 3552967, endtime: 3552981, seqnum: 0, connid: 0"
"23:07:29.1321405","chrome.exe","8724","TCP Receive","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 31, seqnum: 0, connid: 0"
"23:07:29.1340482","chrome.exe","8724","TCP Send","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 31, startime: 3552967, endtime: 3552982, seqnum: 0, connid: 0"
"23:07:29.1340750","chrome.exe","8724","TCP Send","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 268, startime: 3552967, endtime: 3552982, seqnum: 0, connid: 0"
"23:07:29.1350670","chrome.exe","8724","TCP Receive","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:29.1351888","chrome.exe","8724","TCP Receive","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1361795","chrome.exe","8724","TCP Receive","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 217, seqnum: 0, connid: 0"
"23:07:29.1501319","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1510949","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1512787","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1514305","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1516049","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1517879","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1519901","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1521744","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1601042","chrome.exe","8724","TCP Send","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 129, startime: 3552970, endtime: 3552984, seqnum: 0, connid: 0"
"23:07:29.1601421","chrome.exe","8724","TCP Receive","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:29.1610788","chrome.exe","8724","TCP Receive","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1612002","chrome.exe","8724","TCP Receive","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1620775","chrome.exe","8724","TCP Receive","Tetrimino:51482 -> xx-fbcdn-shv-01-ams3.fbcdn.net:https","SUCCESS","Length: 179, seqnum: 0, connid: 0"
"23:07:29.1779965","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1789751","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1791335","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1793241","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1812755","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1823670","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1828168","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1828945","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1829632","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1830998","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1832698","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1834554","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1846036","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1847455","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1855015","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.1860227","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.2065501","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.2076354","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:29.2077170","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 319, seqnum: 0, connid: 0"
"23:07:29.2233696","chrome.exe","8724","TCP Send","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 39, startime: 3552977, endtime: 3552990, seqnum: 0, connid: 0"
"23:07:29.2339751","svchost.exe","2456","UDP Send","c0a8:10::4882:90d9:b9b:ffff:56933 -> 5052:4d53:::domain","SUCCESS","Length: 43, seqnum: 0, connid: 0"
"23:07:29.2576071","chrome.exe","8724","TCP Connect","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 0, mss: 1410, sackopt: 1, tsopt: 0, wsopt: 1, rcvwin: 66270, rcvwinscale: 8, sndwinscale: 8, seqnum: 0, connid: 0"
"23:07:29.2585933","chrome.exe","8724","TCP Send","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 662, startime: 3552980, endtime: 3552994, seqnum: 0, connid: 0"
"23:07:29.2604024","chrome.exe","8724","TCP Send","Tetrimino:51316 -> ams17s01-in-f5.1e100.net:https","SUCCESS","Length: 612, startime: 3552980, endtime: 3552994, seqnum: 0, connid: 0"
"23:07:29.2869746","chrome.exe","8724","TCP Send","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 517, startime: 3552994, endtime: 3552997, seqnum: 0, connid: 0"
"23:07:29.2870438","chrome.exe","8724","TCP TCPCopy","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 212, seqnum: 0, connid: 0"
"23:07:29.2870594","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 212, seqnum: 0, connid: 0"
"23:07:29.3170178","chrome.exe","8724","TCP Send","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 64, startime: 3552997, endtime: 3553000, seqnum: 0, connid: 0"
"23:07:29.3170540","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 149, seqnum: 0, connid: 0"
"23:07:29.3179942","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 74, seqnum: 0, connid: 0"
"23:07:29.3210331","chrome.exe","8724","TCP Send","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 86, startime: 3552997, endtime: 3553000, seqnum: 0, connid: 0"
"23:07:29.3210742","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 31, seqnum: 0, connid: 0"
"23:07:29.3230649","chrome.exe","8724","TCP Send","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 429, startime: 3552997, endtime: 3553000, seqnum: 0, connid: 0"
"23:07:29.3230957","chrome.exe","8724","TCP Send","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 237, startime: 3552997, endtime: 3553000, seqnum: 0, connid: 0"
"23:07:29.3240199","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 48, seqnum: 0, connid: 0"
"23:07:29.3460413","chrome.exe","8724","TCP Send","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 172, startime: 3553000, endtime: 3553003, seqnum: 0, connid: 0"
"23:07:29.3460757","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:29.3547779","chrome.exe","8724","TCP Send","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 163, startime: 3553001, endtime: 3553004, seqnum: 0, connid: 0"
"23:07:29.3548154","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:29.3695487","chrome.exe","8724","TCP Send","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 163, startime: 3553002, endtime: 3553005, seqnum: 0, connid: 0"
"23:07:29.3695898","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:29.3755539","chrome.exe","8724","TCP Send","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 172, startime: 3553003, endtime: 3553006, seqnum: 0, connid: 0"
"23:07:29.3755896","chrome.exe","8724","TCP Receive","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:29.3775544","chrome.exe","8724","TCP Send","Tetrimino:51483 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 172, startime: 3553003, endtime: 3553006, seqnum: 0, connid: 0"
